Data;Servico;Midia;Tipo;competencia;Agencia;NF;Subcontratado;NF; Bruto PI ; Bruto PUP ; Comisao/B. Calculo ; IR ; ISS ; Liquido ;PP;Data Pagt;RPP;RPNP;local;Data;Relatorio;Campanha;situacao;
07/03/2018;veiculacao;TV;normal;ago/17;Binder;2017;GNT;90137342;4.023,14;;635,24;9,53;31,76;3.981,85;263;22/03/2018; nao ; sim ; coorfin ;14/03/2018;77;Relatos Agosto;pago;
07/03/2018;veiculacao;Internet;Alternativo;abr/17;Propeg;38247;Blog do Fred Lima;730096;2.755,00;;435;6,53;21,75;2.726,73;264;22/03/2018; nao ; sim ; coorfin ;14/03/2018;78;Rumo Certo - agua;pago;
07/03/2018;veiculacao;Internet;normal;out/17;Propeg;38330;Buscape Company;3302;12.638,47;;1.995,55;29,93;99,78;12.508,76;265;22/03/2018; nao ; sim ; coorfin ;14/03/2018;79;Rumo Certo - Setembro;pago;
07/03/2018;veiculacao;Internet;normal;nov/17;Propeg;38248;Site tvxtender.com.br;1900;32.300,10;;5.100,02;76,5;255;31.968,60;266;22/03/2018; nao ; sim ; coorfin ;14/03/2018;80;Rumo Certo - Outubro;pago;
09/03/2018;veiculacao;Alternativa;normal;nov/17;Desigual;2032;Elem°dia;54;;14.110,29;2.227,94;33,42;111,4;13.965,47;267;22/03/2018; nao ; sim ; coorfin ;14/03/2018;81;Dengue 2017;pago;
14/03/2018;veiculacao;Alternativa;normal;jul/17;Binder;2064;Elem°dia;29;;10.473,75;1.653,75;24,81;82,69;10.366,26;271;22/03/2018; nao ; sim ; coorfin ;15/03/2018;85;Dicas Economia agua - Julho;pago;
16/03/2018;veiculacao;Internet;Alternativo;fev/17;Binder;18550;Site jornaldolagonorte.com.br;105;;1.567,50;247,5;3,71;12,38;1.551,41;281;04/04/2018; nao ; sim ; coorfin ;19/03/2018;95;Uso Racional da agua 2;pago;
21/03/2018;veiculacao;Internet;Alternativo;out/17;Binder;2076;Site reporterindependente.com.br;64;;6.849,50;1.081,50;16,22;54,08;6.779,20;468;06/04/2018; nao ; sim ; coorfin ;26/03/2018;114;Dicas Economia de agua - Outubro;pago;
21/03/2018;veiculacao;Alternativa;normal;jun/17;Propeg;38347;Elem°dia;52;21.949,00;;3.465,63;51,98;173,28;21.723,73;469;06/04/2018; nao ; sim ; coorfin ;26/03/2018;115;Rumo Certo - Junho;pago;
21/03/2018;veiculacao;Alternativa;normal;mai/17;Propeg;38348;Elem°dia;53;19.731,89;;3.115,56;46,73;155,78;19.529,38;470;06/04/2018; nao ; sim ; coorfin ;26/03/2018;116;Rumo Certo - Abril;pago;
26/03/2018;veiculacao;Alternativa;normal;abr/17;Desigual;2059;Elem°dia;55;;15.560,70;2.456,96;36,85;122,85;15.401,00;482;20/04/2018; nao ; sim ; coorfin ;29/03/2018;126;IPVA ABRIL;pago;
29/03/2018;veiculacao;Jornal;normal;out/17;Desigual;2148;DCI;83713;1.950,92;;308,04;4,62;15,4;1.930,90;486;20/04/2018; nao ; sim ; coorfin ;03/04/2018;130;Publicidade Legal;pago;
02/04/2018;veiculacao;Cinema;normal;jun/17;Binder;1620;Arcoplex Cinemas;297;;9.310,00;1.470,00;22,05;73,5;9.214,45;498;20/04/2018; nao ; sim ; coorfin ;04/04/2018;142;Dicas Economia agua - Maio;pago;
07/12/2017;veiculacao;Internet;Alternativo;jun/17;Propeg;36416;Site reporterindependente.com.br;42;1.826,54;;288,4;4,33;14,42;1.807,79;1594;03/09/2018; dea ; dea ; coorfin ;06/04/2018;147;Rumo Certo - Maio;nao pago;
11/04/2018;veiculacao;Alternativa;normal;fev/17;Desigual;2045;Elem°dia;56;;19.200,07;3.031,59;45,47;151,58;19.003,02;538;20/04/2018; nao ; sim ; coorfin ;16/04/2018;174;IPVA 2017;pago;
11/04/2018;veiculacao;Alternativa;normal;mar/17;Desigual;2058;Elem°dia;31;;15.429,02;2.436,16;36,54;121,81;15.270,67;539;20/04/2018; nao ; sim ; coorfin ;16/04/2018;175;IPVA MARÄO;pago;
10/04/2018;veiculacao;Internet;Alternativo;nov/17;Binder;2101;Site fernandovasconcelos.com;219;2.465,25;;389,25;5,84;19,46;2.439,95;540;20/04/2018; nao ; sim ; coorfin ;16/04/2018;176;Gestao Res°duos;pago;
23/04/2018;veiculacao;Jornal;Alternativo;mar/17;Propeg;39067;Gazeta Diario DF;11;3.705,00;;585;8,78;29,25;3.666,98;570;11/05/2018; nao ; sim ; coorfin ;25/04/2018;199;Violància Contra a Mulher;pago;
23/04/2018;veiculacao;Jornal;Alternativo;jul/17;Propeg;39040;Correio do ‚nibus;130;5.928,00;;936;14,04;46,8;5.867,16;571;11/05/2018; nao ; sim ; coorfin ;25/04/2018;200;Rumo Certo - Julho;pago;
23/04/2018;veiculacao;Internet;normal;jun/17;Propeg;38978;Buscape Company;3203;10.074,83;;1.590,76;23,86;79,54;9.971,43;572;11/05/2018; nao ; sim ; coorfin ;25/04/2018;201;Rumo Certo - Junho;pago;
23/04/2018;veiculacao;Internet;Alternativo;nov/17;Binder;2185;Site reportermalu.com.br;58;1.208,40;;190,8;2,86;9,54;1.196,00;573;11/05/2018; nao ; sim ; coorfin ;25/04/2018;202;Gestao Res°duos;pago;
23/04/2018;veiculacao;Internet;Alternativo;out/17;Binder;2186;Site reportermalu.com.br;60;;5.639,20;890,4;13,36;44,52;5.581,32;574;11/05/2018; nao ; sim ; coorfin ;25/04/2018;203;Dicas Economia de agua - Outubro;pago;
23/04/2018;veiculacao;Internet;Alternativo;jul/17;Binder;1423;Site reportermalu.com.br;48;;1.409,80;222,6;3,34;11,13;1.395,33;575;11/05/2018; nao ; sim ; coorfin ;25/04/2018;204;Dicas Economia agua - Julho;pago;
26/04/2018;veiculacao;Alternativa;normal;jul/17;Binder;1566;Look Indoor;2789;;26.961,00;4.257,00;63,86;212,85;26.684,30;594;11/05/2018; nao ; sim ; coorfin ;27/04/2018;219;IPTU JULHO;pago;
08/05/2018;veiculacao;Jornal;Alternativo;fev/17;Propeg;39043;Correio do ‚nibus;126;4.940,00;;780;11,7;39;4.889,30;1596;03/09/2018; dea ; dea ; coorfin ;09/05/2018;248;Violància Contra a Mulher;nao pago;
14/05/2018;veiculacao;Internet;Alternativo;jun/17;Propeg;39271;Site guardiandf.com.br;9;15.890,69;;2.509,06;37,64;125,45;15.727,60;1597;03/09/2018; dea ; dea ; coorfin ;16/05/2018;280;Crianáa Candanga Junho;nao pago;
07/06/2018;veiculacao;Jornal;Alternativo;nov/17;Desigual;2584;Tribuna Centro Oeste;16;;4.446,00;702;10,53;35,1;4.400,37;1599;03/09/2018; dea ; dea ; coorfin ;11/06/2018;358;Dengue 2017;nao pago;
07/06/2018;veiculacao;Jornal;Alternativo;ago/17;Desigual;2587;Tribuna Centro Oeste;17;;4.446,00;702;10,53;35,1;4.400,37;1600;03/09/2018; dea ; dea ; coorfin ;11/06/2018;359;Prevencao Queimadas Agosto;nao pago;
11/06/2018;veiculacao;Internet;normal;ago/17;Propeg;39484;Site jornaldebrasilia.com.br;102337;8.844,09;;1.396,43;20,95;69,82;8.753,32;1598;03/08/2018; dea ; dea ; coorfin ;13/06/2018;372;Crianáa Candanga Agosto;nao pago;
25/06/2018;veiculacao;Jornal;Alternativo;out/17;Binder;2442;Tribuna Centro Oeste;13;;4.446,00;702;10,53;35,1;4.400,37;1592;03/09/2018; dea ; dea ; coorfin ;26/06/2018;394;Dicas Economia de agua - Outubro;nao pago;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
;;;;;;;;;;;; -   ; -   ; -   ;;;;;;;;;;
